tconst,startYear,runtimeMinutes,budget,revenue,production_companies,original_language,origin_country,top_3_cast,director,keywords,genres,certification_us,release_date
tt6572702,2017,93.0,,29230695.0,"[2614, 8104, 17012, 78851, 91702]",en,['DE'],"[{'id': 1639, 'popularity': 3.7538}, {'id': 11109, 'popularity': 2.3239}, {'id': 567269, 'popularity': 2.0249}]","[{'id': 66942, 'popularity': 0.3416}]","[3133, 12564]","[16, 10751, 14, 35]",PG,2017-08-24
tt6574146,2017,106.0,,,[20024],ja,['JP'],"[{'id': 9705, 'popularity': 2.0546}, {'id': 119143, 'popularity': 2.7055}, {'id': 1325034, 'popularity': 2.4153}]","[{'id': 1503508, 'popularity': 0.621}]","[161919, 210024]","[28, 18, 878, 16]",PG-13,2017-05-20
tt6574272,2017,87.0,2800000.0,3600000.0,"[39644, 209173, 2995, 221347]",en,['US'],"[{'id': 932425, 'popularity': 0.1082}, {'id': 1524501, 'popularity': 0.4564}, {'id': 1376581, 'popularity': 0.453}]","[{'id': 1324390, 'popularity': 0.0819}]","[9951, 163053, 273439, 276164, 365784]","[27, 9648, 878]",PG-13,2017-04-21
tt6576556,2018,111.0,,1271593.0,"[15107, 694, 36357, 16844, 4606]",de,['DE'],"[{'id': 1207245, 'popularity': 0.269}, {'id': 1191675, 'popularity': 0.1239}, {'id': 1339108, 'popularity': 0.5978}]","[{'id': 17361, 'popularity': 0.2012}]","[6270, 318, 1517, 2930, 156026, 193639, 208611, 233330]","[18, 36]",,2018-03-01
tt6580564,2018,102.0,,,"[5544, 106569, 157559, 63520]",hi,"['IN', 'US']","[{'id': 35780, 'popularity': 1.5614}, {'id': 35791, 'popularity': 0.6107}, {'id': 1256435, 'popularity': 0.1378}]","[{'id': 239063, 'popularity': 0.2665}]",[18035],"[35, 10751, 18]",,2018-05-04
tt6587046,2023,124.0,50000000.0,294200000.0,[10342],ja,['JP'],"[{'id': 2234011, 'popularity': 0.6156}, {'id': 585211, 'popularity': 1.8819}, {'id': 58593, 'popularity': 2.0231}]","[{'id': 608, 'popularity': 3.9556}]","[697, 1956, 6152, 2470, 10683, 10706, 12987, 18068, 33465, 161570, 165402, 185343, 197786, 207883, 210024, 230631, 234662, 283250, 297442, 299369, 314730, 333529]","[16, 14, 18]",PG-13,2023-07-14
tt6587640,2020,91.0,90000000.0,49276818.0,[521],en,['US'],"[{'id': 84223, 'popularity': 3.5332}, {'id': 12111, 'popularity': 1.8723}, {'id': 1260038, 'popularity': 1.0141}]","[{'id': 118489, 'popularity': 0.6538}]","[246, 6054, 6029, 727, 953, 3124, 2007, 9663, 9890, 10542, 11700, 12553, 12990, 13084, 18034, 33922, 164532, 179430, 179431, 186833, 207379, 225273, 252937, 286529]","[10751, 16, 35, 14, 12, 10402]",PG,2020-03-11
tt6588966,2018,116.0,2000000.0,25629954.0,[1569],hi,['IN'],"[{'id': 35776, 'popularity': 1.0095}, {'id': 1285549, 'popularity': 0.602}, {'id': 1904879, 'popularity': 0.5143}]","[{'id': 1944716, 'popularity': 0.2405}]","[18257, 165317]","[18, 35]",,2018-03-23
tt6593054,2019,147.0,,,[19146],hi,['IN'],"[{'id': 1192902, 'popularity': 0.3691}, {'id': 95505, 'popularity': 0.8568}, {'id': 1653487, 'popularity': 0.1599}]","[{'id': 146975, 'popularity': 0.2127}]",[818],"[28, 53]",,2019-11-01
tt6595896,2017,98.0,,37552144.0,"[5372, 12653, 9149, 12655, 3034, 12654, 13070, 8157, 882]",ja,['JP'],"[{'id': 65424, 'popularity': 2.3474}, {'id': 73044, 'popularity': 2.2793}, {'id': 40325, 'popularity': 2.6843}]","[{'id': 65429, 'popularity': 1.0815}]","[9935, 41645, 161184, 175428, 210024, 245157]","[10751, 16, 12, 14]",NR,2017-07-15
tt6598238,2020,107.0,,,"[5, 907]",en,['US'],"[{'id': 120724, 'popularity': 2.4238}, {'id': 1289968, 'popularity': 2.2773}, {'id': 9777, 'popularity': 2.1205}]","[{'id': 586154, 'popularity': 0.1395}]",,"[18, 10749]",PG-13,2020-11-27
tt6598626,2017,83.0,,2583.0,[1974],en,['US'],"[{'id': 221809, 'popularity': 1.3035}, {'id': 60846, 'popularity': 0.8727}, {'id': 90494, 'popularity': 0.3417}]","[{'id': 60846, 'popularity': 0.8727}]",[15460],"[35, 80]",,2017-05-05
tt6604188,2025,119.0,220000000.0,142249983.0,"[2, 23791]",en,['US'],"[{'id': 7499, 'popularity': 4.0921}, {'id': 1260481, 'popularity': 1.7822}, {'id': 55089, 'popularity': 3.0314}]","[{'id': 20307, 'popularity': 0.8835}]","[310, 4286, 3394, 8469, 9663, 232700, 238719, 356931, 372969, 372970, 372971, 372972, 374289, 374290, 374291, 374292]","[878, 12, 28]",PG-13,2025-10-08
tt6609088,2017,105.0,,,,hu,['HU'],"[{'id': 930376, 'popularity': 0.1149}, {'id': 1120216, 'popularity': 0.0673}, {'id': 125407, 'popularity': 0.149}]","[{'id': 36697, 'popularity': 1.0856}]",,"[10749, 35, 10402]",,2017-08-15
tt6610158,2018,108.0,750000.0,,[110406],en,['US'],"[{'id': 1345419, 'popularity': 1.2668}, {'id': 88597, 'popularity': 0.7351}, {'id': 33836, 'popularity': 2.1004}]","[{'id': 1288727, 'popularity': 0.2301}]","[798, 3291, 9720, 10349, 9826, 11734, 15484, 187056, 357556, 364797]","[53, 18, 28, 80]",R,2019-01-04
tt6613878,2018,105.0,,,"[805, 34515, 12113, 11576, 11578, 808, 806]",en,"['CA', 'US']","[{'id': 51935, 'popularity': 2.6712}, {'id': 277081, 'popularity': 1.8896}, {'id': 73454, 'popularity': 1.1725}]","[{'id': 1494781, 'popularity': 0.1359}]","[1992, 11112, 10222, 204390]","[878, 18, 10749]",,2018-11-30
tt6624144,2019,97.0,,,"[54873, 49473, 73883]",en,"['BE', 'FR', 'GB']","[{'id': 33397, 'popularity': 1.983}, {'id': 114252, 'popularity': 0.3569}, {'id': 37049, 'popularity': 0.3847}]","[{'id': 1485104, 'popularity': 0.1714}]","[456, 4129, 9826, 262783]","[53, 80]",,2019-10-25
tt6628102,2018,188.0,,,"[27100, 5162, 48663, 94, 29021, 53362, 75039, 2801, 3555, 110904, 8152, 88593, 243021]",tr,['TR'],"[{'id': 1962695, 'popularity': 0.3889}, {'id': 40023, 'popularity': 0.1408}, {'id': 145507, 'popularity': 0.4812}]","[{'id': 56214, 'popularity': 0.5992}]","[5733, 11001, 11061, 13028, 155294, 191075]",[18],,2018-06-01
tt6628394,2018,141.0,32000000.0,31882724.0,"[25, 51964, 22213]",en,['US'],"[{'id': 1229, 'popularity': 3.3919}, {'id': 1765068, 'popularity': 2.4087}, {'id': 1700685, 'popularity': 3.7598}]","[{'id': 47506, 'popularity': 0.9334}]","[2957, 447, 585, 458, 2380, 2669, 4431, 9433, 9376, 11737, 14527, 164364, 176516, 184426, 200574, 207268, 208992, 239797, 249977]","[53, 9648, 80]",R,2018-10-04
tt6643972,2019,96.0,10000000.0,94160344.0,"[103942, 116429, 116430, 108353, 232746, 232747]",en,"['CN', 'TH', 'US', 'GB']","[{'id': 57207, 'popularity': 2.5588}, {'id': 579330, 'popularity': 0.5882}, {'id': 113732, 'popularity': 2.1431}]","[{'id': 77295, 'popularity': 0.9361}]","[779, 2708, 1721, 10291, 12427, 167475, 188955, 215493, 222529, 320594, 372044, 372434, 372965, 372966, 372967, 372968]","[53, 28]",R,2019-03-19
tt6644200,2018,90.0,17000000.0,340955294.0,"[4, 2481, 29312]",en,['US'],"[{'id': 5081, 'popularity': 8.4237}, {'id': 17697, 'popularity': 7.0662}, {'id': 1815539, 'popularity': 0.9221}]","[{'id': 17697, 'popularity': 7.0662}]","[3725, 2407, 1643, 4458, 4862, 10656, 13031, 14909, 15025, 50009, 183787, 186497, 188953, 201864, 251667, 261264, 275077, 291354, 295907, 323910, 325818]","[27, 18, 878]",PG-13,2018-04-03
tt6652708,2018,105.0,5700000.0,7414178.0,[6427],en,['US'],"[{'id': 116431, 'popularity': 0.8783}, {'id': 38405, 'popularity': 1.7882}, {'id': 9212, 'popularity': 1.3914}]","[{'id': 1972912, 'popularity': 0.1011}]","[11363, 14765, 15302, 179430, 281237]",[18],PG,2018-03-30
tt6654210,2021,106.0,,,"[435, 8537, 4, 114732, 8536]",en,['US'],"[{'id': 13240, 'popularity': 6.5983}, {'id': 5294, 'popularity': 3.8623}, {'id': 1282054, 'popularity': 0.9363}]","[{'id': 20907, 'popularity': 1.4345}]","[818, 3271, 5484, 248870, 325833, 325851]","[878, 28, 12]",PG-13,2021-09-09
tt6662736,2018,101.0,,,"[76901, 7271, 715]",en,['US'],"[{'id': 448, 'popularity': 2.2673}, {'id': 335, 'popularity': 2.8728}, {'id': 5694, 'popularity': 2.0794}]","[{'id': 1339930, 'popularity': 0.1917}]","[5903, 10794, 156783, 187056, 240315]",[18],,2018-10-19
tt6663582,2018,117.0,40000000.0,33562069.0,"[23, 1632]",en,['US'],"[{'id': 18973, 'popularity': 5.5789}, {'id': 1240487, 'popularity': 1.7531}, {'id': 15009, 'popularity': 2.8319}]","[{'id': 1302549, 'popularity': 0.5873}]","[220, 90, 470, 3530, 5248, 12392, 12670, 193544, 208774, 248810]","[35, 28, 12]",R,2018-08-02
tt6673612,2020,101.0,175000000.0,251410631.0,"[33, 27467, 10338, 105052]",en,['US'],"[{'id': 3223, 'popularity': 6.4523}, {'id': 1789952, 'popularity': 1.2186}, {'id': 3968, 'popularity': 2.194}]","[{'id': 2945, 'popularity': 0.9634}]","[3799, 2041, 818, 8250, 13005, 15101, 18165, 34134, 167625, 181240]","[10751, 35, 14, 12]",PG,2020-01-02
tt6673840,2017,137.0,7075038.0,9868942.0,[1038],ru,['RU'],"[{'id': 116005, 'popularity': 0.6133}, {'id': 23440, 'popularity': 1.3005}, {'id': 240563, 'popularity': 0.4529}]","[{'id': 107720, 'popularity': 0.4644}]","[1612, 3930, 14626, 156836, 195788, 208992, 217326, 260089, 295538]","[12, 18, 36, 53]",PG,2017-04-06
tt6675244,2018,101.0,,1012747.0,"[138, 17304, 94, 11237]",de,['DE'],"[{'id': 1285450, 'popularity': 0.5359}, {'id': 894116, 'popularity': 0.7701}, {'id': 928468, 'popularity': 0.339}]","[{'id': 2332, 'popularity': 1.5827}]","[818, 1284, 916, 1755, 1643, 11336, 160364, 239238]","[18, 10749]",,2018-04-05
tt6679794,2018,121.0,,,"[10039, 53874, 111127]",en,"['US', 'GB']","[{'id': 62064, 'popularity': 3.5978}, {'id': 27428, 'popularity': 3.401}, {'id': 1373737, 'popularity': 5.2682}]","[{'id': 3055, 'popularity': 1.0591}]","[388, 3098, 4849, 5565, 9672, 8862, 15060, 192772, 234722, 237612, 268304]","[28, 36, 10752]",R,2018-09-06
tt6684714,2018,86.0,,386790.0,"[98006, 85562, 19995, 10405]",en,"['CA', 'US']","[{'id': 62, 'popularity': 5.3532}, {'id': 6614, 'popularity': 9.7552}, {'id': 11023, 'popularity': 3.705}]","[{'id': 148678, 'popularity': 0.1114}]","[447, 6149, 1930, 2357, 6019, 6593, 9826, 235261]","[28, 80, 53]",R,2018-01-12
tt6684884,2018,109.0,,,"[7584, 11341]",en,['AU'],"[{'id': 19538, 'popularity': 1.727}, {'id': 15887, 'popularity': 2.1399}, {'id': 1265629, 'popularity': 2.9513}]","[{'id': 5696, 'popularity': 0.8675}]","[5656, 5657, 818, 2081, 2383, 198631, 208611]","[35, 18]",,2018-10-18
tt6685538,2023,99.0,5000000.0,17974964.0,"[106008, 116025, 21652, 61460, 130164]",uk,['UA'],"[{'id': 1975746, 'popularity': 0.3222}, {'id': 3888631, 'popularity': 0.0717}, {'id': 2143247, 'popularity': 0.2629}]","[{'id': 1837958, 'popularity': 0.0772}, {'id': 1823439, 'popularity': 0.123}]","[818, 2710, 18330, 178856, 185343, 235607, 235608, 281237, 296736]","[16, 12, 10751, 14]",PG,2023-03-02
tt6689014,2023,102.0,,,"[41659, 1422, 176196, 51860]",en,['US'],"[{'id': 22970, 'popularity': 3.6543}, {'id': 1813, 'popularity': 13.0444}, {'id': 3141, 'popularity': 4.0404}]","[{'id': 41670, 'popularity': 0.7052}]","[2864, 5914, 11001, 159315, 190076]","[10749, 35, 18]",R,2023-10-06
tt6692354,2017,105.0,4400000.0,7900000.0,"[19146, 2343, 101341]",hi,['IN'],"[{'id': 1108117, 'popularity': 0.6227}, {'id': 130958, 'popularity': 0.8003}, {'id': 87328, 'popularity': 1.1532}]","[{'id': 1844009, 'popularity': 0.1831}]","[6149, 6309, 9826, 12570, 161982]","[80, 53]",,2017-11-03
tt6697582,2018,125.0,1705235.0,3501037.0,"[88593, 4308]",tr,['TR'],"[{'id': 74376, 'popularity': 0.572}, {'id': 106784, 'popularity': 0.2815}, {'id': 1254547, 'popularity': 1.0805}]","[{'id': 1304672, 'popularity': 0.247}]",,"[12, 35, 878]",,2018-01-05
tt6700846,2017,90.0,,,"[92506, 256704]",en,['US'],"[{'id': 1839169, 'popularity': 0.3136}, {'id': 1944912, 'popularity': 0.0379}, {'id': 1944913, 'popularity': 0.0297}]","[{'id': 1209148, 'popularity': 0.1813}]","[310, 171957, 211318, 237481, 329140]",[99],G,2017-09-29
tt6704776,2018,110.0,,2701645.0,"[11651, 45740, 5085, 85066, 981]",es,['ES'],"[{'id': 82700, 'popularity': 1.1338}, {'id': 1186438, 'popularity': 0.2896}, {'id': 1110505, 'popularity': 0.2484}]","[{'id': 51896, 'popularity': 0.1106}]","[1003, 1739, 1956, 5509, 5565, 9672, 10939, 187056, 189422, 191726, 193696, 207883, 208250, 244724, 252067, 252128, 351655]","[18, 36, 53]",R,2018-10-26
tt6704898,2019,118.0,,,"[11651, 5085, 119363, 119364, 37261]",es,['ES'],"[{'id': 1270686, 'popularity': 0.4122}, {'id': 1061583, 'popularity': 0.4181}, {'id': 1115129, 'popularity': 0.1235}]","[{'id': 90, 'popularity': 0.5943}]","[514, 9833, 15130, 207928, 236170, 264386]","[18, 10749]",R,2019-05-24
tt6705162,2022,107.0,,,"[2, 114690]",en,['US'],"[{'id': 17773, 'popularity': 2.7325}, {'id': 5367, 'popularity': 1.8677}, {'id': 21711, 'popularity': 1.9021}]","[{'id': 1236788, 'popularity': 0.2311}]","[818, 4498, 9714, 243186]","[10751, 35]",PG,2022-03-18
tt6708116,2018,100.0,,,"[819, 99596, 694]",fr,['FR'],"[{'id': 1333461, 'popularity': 0.1044}, {'id': 50, 'popularity': 2.0628}, {'id': 18177, 'popularity': 0.9184}]","[{'id': 1333461, 'popularity': 0.1044}]",,"[35, 18]",,2018-11-21
tt6708668,2022,114.0,,,[129793],sv,['SE'],"[{'id': 87722, 'popularity': 6.6123}, {'id': 76555, 'popularity': 0.8449}, {'id': 234907, 'popularity': 2.0471}]","[{'id': 140283, 'popularity': 0.0791}]","[3664, 10364, 393, 818, 4458, 162365, 279414]","[28, 53]",R,2022-03-18
tt6710474,2022,139.0,25000000.0,139200000.0,"[93105, 106544, 114130, 161506, 41077]",en,['US'],"[{'id': 1620, 'popularity': 3.1436}, {'id': 1381186, 'popularity': 1.215}, {'id': 690, 'popularity': 2.4098}]","[{'id': 1317730, 'popularity': 0.8792}, {'id': 1383612, 'popularity': 0.7152}]","[456, 779, 780, 1541, 490, 2200, 3292, 9887, 6183, 13159, 14988, 15160, 18035, 158718, 167888, 179321, 227943, 239797, 240315, 247799, 280028, 281585, 293750, 295011, 299365, 319319, 321464, 325775, 325816, 325844]","[28, 12, 878]",R,2022-03-24
tt6712014,2017,141.0,2800000.0,14000000.0,"[12154, 2934]",hi,['IN'],"[{'id': 1040492, 'popularity': 0.4609}, {'id': 492791, 'popularity': 0.8671}, {'id': 1179459, 'popularity': 0.3593}]","[{'id': 545514, 'popularity': 0.157}]",,"[35, 18]",,2017-12-07
tt6714534,2017,92.0,,,[142458],en,['US'],"[{'id': 1600270, 'popularity': 0.4847}, {'id': 33663, 'popularity': 2.0347}, {'id': 1802889, 'popularity': 0.0393}]","[{'id': 1782147, 'popularity': 0.1227}, {'id': 479587, 'popularity': 0.2087}, {'id': 479588, 'popularity': 0.0642}]",[6078],[99],,2017-04-23
tt6718170,2023,92.0,100000000.0,1360879735.0,"[33, 6704, 12288]",en,['US'],"[{'id': 73457, 'popularity': 5.1722}, {'id': 1397778, 'popularity': 7.872}, {'id': 95101, 'popularity': 2.4188}]","[{'id': 1719706, 'popularity': 0.7783}, {'id': 113901, 'popularity': 0.9062}]","[690, 1878, 3289, 11477, 41645, 164246, 172242, 179430, 179431, 188294, 207592, 243959, 278823, 307254]","[10751, 35, 12, 14, 16]",PG,2023-04-05
tt6720802,2020,170.0,,,[32732],ml,['IN'],"[{'id': 1072750, 'popularity': 1.0171}, {'id': 5669766, 'popularity': 0.5433}, {'id': 1574334, 'popularity': 0.4108}]","[{'id': 1066403, 'popularity': 0.2507}]",[347117],"[53, 18]",,2020-02-20
tt6721848,2017,110.0,,,[25350],tr,['TR'],"[{'id': 1159710, 'popularity': 0.2566}, {'id': 146443, 'popularity': 0.3739}, {'id': 1306883, 'popularity': 0.2532}]","[{'id': 1801496, 'popularity': 0.0536}]",,[35],,2017-04-20
tt6722030,2019,102.0,8000000.0,40600000.0,"[102809, 3287]",en,['US'],"[{'id': 8177, 'popularity': 1.8619}, {'id': 82631, 'popularity': 2.3674}, {'id': 22122, 'popularity': 2.0647}]","[{'id': 119419, 'popularity': 0.3346}]","[387, 6259, 4129, 1655, 4543, 6844, 7946, 9826, 172742, 180340, 207317, 208127, 211473]",[53],PG-13,2019-05-03
tt6722400,2023,90.0,20000000.0,,"[189103, 77079, 285306, 179981, 285307, 117761, 185378]",en,['US'],"[{'id': 517, 'popularity': 6.1936}, {'id': 54882, 'popularity': 9.3418}, {'id': 3085, 'popularity': 2.8008}]","[{'id': 13015, 'popularity': 1.0597}]","[818, 2708]","[28, 80, 18]",NR,2023-12-08
tt6722726,2019,106.0,,,"[123192, 129262, 118667, 90589]",en,['US'],"[{'id': 21197, 'popularity': 1.9456}, {'id': 1560379, 'popularity': 0.343}, {'id': 109560, 'popularity': 1.0367}]","[{'id': 956491, 'popularity': 0.1807}]","[1411, 2425, 6719, 11254, 158993]","[35, 18]",,2020-02-14
tt6722802,2022,109.0,20000000.0,6262663.0,"[5122, 128586, 110723, 129701, 342, 125584, 115145, 52738, 190407, 1898, 128279]",en,"['FR', 'IE', 'US']","[{'id': 3896, 'popularity': 5.9027}, {'id': 9824, 'popularity': 2.9954}, {'id': 4431, 'popularity': 1.8786}]","[{'id': 17016, 'popularity': 0.924}]","[12670, 155790, 156091, 214548, 227561]",[80],R,2023-02-15
tt6723592,2020,150.0,205000000.0,365304105.0,"[174, 9996]",en,"['US', 'GB']","[{'id': 1117313, 'popularity': 1.9021}, {'id': 11288, 'popularity': 5.1436}, {'id': 1133349, 'popularity': 1.8406}]","[{'id': 525, 'popularity': 6.7211}]","[782, 5265, 470, 4379, 4110, 6163, 13015, 158774, 160381, 161520, 172266, 186760, 192687, 194998, 208757, 212968, 239797, 325764, 325787]","[28, 53, 878]",PG-13,2020-08-22
tt6728096,2018,90.0,,,"[294, 76342, 100439, 100440, 21592, 100441]",en,"['US', 'NZ']","[{'id': 1286797, 'popularity': 0.3263}, {'id': 89847, 'popularity': 0.518}, {'id': 1498885, 'popularity': 0.2583}]","[{'id': 89847, 'popularity': 0.518}, {'id': 1286797, 'popularity': 0.3263}]","[13043, 14602, 33674, 187056, 219865]",[35],,2018-03-10
tt6733874,2021,98.0,,,"[40055, 77973, 57743]",en,['US'],"[{'id': 38673, 'popularity': 4.7673}, {'id': 111683, 'popularity': 2.3002}, {'id': 81364, 'popularity': 2.2565}]","[{'id': 1215646, 'popularity': 0.4262}]","[161919, 190024]","[16, 28, 35]",R,2021-06-30
tt6734984,2017,152.0,,,[14464],te,['IN'],"[{'id': 108215, 'popularity': 1.5253}, {'id': 587753, 'popularity': 1.1911}, {'id': 586629, 'popularity': 0.7644}]","[{'id': 545155, 'popularity': 0.312}]",,"[28, 35, 80]",,2017-06-23
tt6735740,2019,105.0,,,[158427],en,['US'],"[{'id': 3028773, 'popularity': 0.1794}, {'id': 106219, 'popularity': 0.7198}, {'id': 115233, 'popularity': 0.6457}]","[{'id': 3028773, 'popularity': 0.1794}]","[1415, 399, 6018, 172971, 267122, 283388]","[35, 10749]",,2022-04-08
tt6738136,2017,108.0,2900000.0,938055.0,"[58668, 8906, 102874, 92840, 7561, 19037]",fr,['FR'],"[{'id': 1464589, 'popularity': 1.1916}, {'id': 220990, 'popularity': 0.6739}, {'id': 1607019, 'popularity': 0.523}]","[{'id': 1607016, 'popularity': 0.7941}]","[570, 793, 3030, 10292, 9844, 11528, 9748, 7002, 10958, 14677, 14811, 18034, 33688, 156173, 172658, 175016, 176502, 184352, 187824, 202371, 232514, 236691, 325842]","[28, 27, 53, 18]",R,2017-11-18
tt6739646,2017,90.0,,,"[57185, 26554]",en,"['CA', 'US']","[{'id': 1810, 'popularity': 2.7958}, {'id': 1791275, 'popularity': 0.0843}, {'id': 1791276, 'popularity': 0.0454}]","[{'id': 107377, 'popularity': 0.3027}, {'id': 1704058, 'popularity': 0.2327}]","[5565, 325761]",[99],,2017-04-23
tt6742252,2018,85.0,,,[235],da,['DK'],"[{'id': 41903, 'popularity': 0.5632}, {'id': 1923199, 'popularity': 0.4412}, {'id': 141879, 'popularity': 0.1616}]","[{'id': 1923202, 'popularity': 0.161}]","[15090, 15321, 159685, 191527, 199072, 206529, 250119, 250120]","[53, 18, 80]",R,2018-02-22
tt6744044,2018,92.0,,,,en,['US'],"[{'id': 506085, 'popularity': 0.6367}, {'id': 512316, 'popularity': 0.8674}, {'id': 110014, 'popularity': 3.8524}]","[{'id': 1164713, 'popularity': 0.1563}]","[6270, 9823, 10194, 188237, 192737]","[35, 18, 10749]",PG-13,2018-04-27
tt6745550,2019,95.0,,,"[18656, 85202]",en,['US'],"[{'id': 1129833, 'popularity': 0.3885}, {'id': 1014696, 'popularity': 0.5541}, {'id': 53940, 'popularity': 0.6021}]","[{'id': 2562502, 'popularity': 0.13}]",,[53],,2019-08-11
tt6748466,2018,104.0,21000000.0,4746815.0,"[1533, 7981, 83]",it,['IT'],"[{'id': 72782, 'popularity': 0.5642}, {'id': 124620, 'popularity': 0.4184}, {'id': 59270, 'popularity': 0.9918}]","[{'id': 56194, 'popularity': 0.8707}]","[6078, 131, 15049, 181659, 190485, 206829]",[18],,2018-04-24
tt6751668,2019,132.0,11363000.0,257591776.0,[4399],ko,['KR'],"[{'id': 20738, 'popularity': 2.825}, {'id': 115290, 'popularity': 1.5394}, {'id': 556435, 'popularity': 2.564}]","[{'id': 21684, 'popularity': 2.9621}]","[10123, 10453, 11479, 11935, 12347, 12565, 14514, 18035, 198673, 215138, 237462, 261681, 283556, 290327, 293649, 352649, 366928, 370793]","[35, 53, 18]",R,2019-05-30
tt6752992,2018,128.0,,,"[33279, 76129, 2715, 41706, 77154, 155990, 20960, 94, 11237]",it,['IT'],"[{'id': 1906186, 'popularity': 0.1493}, {'id': 1524907, 'popularity': 0.0597}, {'id': 2046229, 'popularity': 0.1607}]","[{'id': 931211, 'popularity': 0.4776}]","[1994, 11004, 156597, 160742]","[18, 14]",PG-13,2018-05-31
tt6760876,2019,127.0,10530000.0,1400000.0,"[51696, 11068, 30666, 11199, 83, 15433, 5162]",en,['FR'],"[{'id': 955, 'popularity': 4.9401}, {'id': 25616, 'popularity': 1.4664}, {'id': 258, 'popularity': 1.9381}]","[{'id': 21678, 'popularity': 1.1795}]","[416, 701, 5265, 470, 13015, 168186, 193272, 210608, 238884, 267803, 267884]","[18, 36, 53]",R,2020-01-29
tt6763252,2017,118.0,,,"[17178, 3061, 6477, 94774, 109878, 56832, 6912]",de,['DE'],"[{'id': 1030356, 'popularity': 0.2787}, {'id': 24440, 'popularity': 0.4102}, {'id': 49767, 'popularity': 0.9681}]","[{'id': 57270, 'popularity': 0.8233}]","[1563, 1806, 11489, 11062, 12999, 158787, 161256, 207883]","[10752, 18, 36]",R,2018-02-02
tt6768578,2018,103.0,,5080147.0,"[53334, 5125, 155990]",it,['IT'],"[{'id': 1699129, 'popularity': 0.3415}, {'id': 131630, 'popularity': 0.347}, {'id': 132849, 'popularity': 0.5594}]","[{'id': 63973, 'popularity': 0.4658}]","[131, 1621, 2150, 9748, 219103, 240303]","[80, 18, 53]",,2018-05-17
tt6769280,2018,104.0,,,"[72725, 112953, 112954, 1632]",en,['US'],"[{'id': 77996, 'popularity': 3.4265}, {'id': 1001657, 'popularity': 3.4288}, {'id': 61263, 'popularity': 2.2324}]","[{'id': 995511, 'popularity': 0.2215}]","[3929, 4379, 10683, 9673, 14602]","[878, 35, 10749]",PG-13,2018-11-09
tt6769508,2017,139.0,,32783733.0,"[101045, 20064, 135753]",ko,['KR'],"[{'id': 17120, 'popularity': 1.5986}, {'id': 1155298, 'popularity': 1.3294}, {'id': 1222431, 'popularity': 1.041}]","[{'id': 1285352, 'popularity': 0.4342}]","[2534, 470, 6285, 4595, 9717, 155652, 195516, 228695, 244029, 254211, 267761, 288474]","[28, 53]",,2017-12-14
tt6772802,2020,116.0,,,[23],en,['US'],"[{'id': 9273, 'popularity': 4.4957}, {'id': 515, 'popularity': 4.2951}, {'id': 222122, 'popularity': 2.2845}]","[{'id': 6159, 'popularity': 3.8044}]","[516, 818, 2671, 1803, 2355, 2635, 3291, 2494, 9268, 10649, 14559, 14641, 14768, 18068, 33861, 164039, 191601, 210608, 234970, 240237, 240367, 258973, 274107, 301206]",[18],R,2020-11-09
tt6772804,2019,87.0,3600000.0,1766092.0,"[48129, 90968, 10405, 491, 36109, 103330, 3604, 290, 109906]",en,['US'],"[{'id': 16483, 'popularity': 7.5464}, {'id': 543530, 'popularity': 3.8584}, {'id': 62644, 'popularity': 1.6985}]","[{'id': 27846, 'popularity': 0.6437}]",[9663],"[28, 53, 80]",R,2019-06-20
tt6772950,2018,100.0,3500000.0,95330493.0,[3172],en,['US'],"[{'id': 82819, 'popularity': 0.8537}, {'id': 205307, 'popularity': 2.6129}, {'id': 1515230, 'popularity': 1.459}]","[{'id': 55075, 'popularity': 0.4328}]","[534, 2858, 3616, 3298, 4951, 10085, 15001, 18249, 155939, 158054, 161891, 170539, 233026, 245240]","[53, 27]",PG-13,2018-04-12
tt6774212,2018,157.0,9150000.0,41000000.0,"[80514, 85466, 7294, 86589]",hi,['IN'],"[{'id': 35782, 'popularity': 1.2191}, {'id': 1108117, 'popularity': 0.6249}, {'id': 1143308, 'popularity': 0.9906}]","[{'id': 123219, 'popularity': 0.2973}]",,"[80, 18, 53]",NR,2018-02-16
tt6774786,2018,119.0,6000000.0,21704.0,"[114814, 76992, 135020]",en,"['AU', 'US']","[{'id': 1231108, 'popularity': 0.3736}, {'id': 7242, 'popularity': 2.2335}, {'id': 83458, 'popularity': 0.5107}]","[{'id': 1670908, 'popularity': 0.2966}]","[5657, 9739, 14909, 246197, 246198, 246199]","[28, 878, 18]",R,2018-07-12
tt6777338,2017,124.0,125000.0,8737458.0,"[96850, 20064, 73918]",ko,['KR'],"[{'id': 1059584, 'popularity': 1.0265}, {'id': 25004, 'popularity': 1.4921}, {'id': 1254579, 'popularity': 1.1159}]","[{'id': 548646, 'popularity': 0.3991}]","[782, 1908, 9748, 13116, 188955, 202371, 272050, 283712, 325811]","[28, 53]",,2017-06-08
tt6781982,2018,111.0,29000000.0,33157615.0,"[40268, 49968, 10338, 33]",en,['US'],"[{'id': 55638, 'popularity': 5.3626}, {'id': 1230868, 'popularity': 1.1589}, {'id': 71403, 'popularity': 1.3581}]","[{'id': 72024, 'popularity': 0.9513}]","[3605, 2866, 9844, 7919, 10508, 10266, 170783, 242829, 249832, 249834]",[35],PG-13,2018-09-27
